,blue_1_gold,blue_1_kills,blue_1_assists,blue_1_deaths,blue_1_win,blue_2_gold,blue_2_kills,blue_2_assists,blue_2_deaths,blue_2_win,blue_3_gold,blue_3_kills,blue_3_assists,blue_3_deaths,blue_3_win,blue_4_gold,blue_4_kills,blue_4_assists,blue_4_deaths,blue_4_win,blue_5_gold,blue_5_kills,blue_5_assists,blue_5_deaths,blue_5_win,red_1_gold,red_1_kills,red_1_assists,red_1_deaths,red_1_win,red_2_gold,red_2_kills,red_2_assists,red_2_deaths,red_2_win,red_3_gold,red_3_kills,red_3_assists,red_3_deaths,red_3_win,red_4_gold,red_4_kills,red_4_assists,red_4_deaths,red_4_win,red_5_gold,red_5_kills,red_5_assists,red_5_deaths,red_5_win,win,teamId,id
17,0.039244147227768894,44,23,23,3,0.03374418337212838,26,41,25,2,0.040859416186232456,34,36,32,5,0.03649545868332266,41,44,28,2,0.03944413938874429,36,68,45,5,0.035361035001814235,24,48,29,3,0.02989924907533792,29,64,27,3,0.04345485772751846,45,61,27,2,0.03800135814287603,30,26,19,4,0.04857933173356717,55,71,43,5,0,200,BR1_2329899255
18,0.036367014736450494,29,42,36,2,0.03301407050917061,35,37,39,4,0.05248696086013173,64,36,27,3,0.046937892003027934,52,28,16,5,0.05081629942425482,74,32,26,4,0.036325740861560006,34,32,37,3,0.03535432220568205,31,40,35,3,0.03167703094751602,26,35,31,3,0.03810194885935656,36,40,30,3,0.02921244233098799,13,33,31,0,1,100,BR1_2329895848
19,0.057335481461350424,49,85,35,2,0.028364463814426127,13,34,36,1,0.04760415490124118,66,43,25,4,0.0324335891932493,16,41,40,1,0.02162904222237753,7,82,31,4,0.031707397711888866,29,42,37,1,0.06085925642085072,53,27,19,3,0.06787159206526812,70,78,49,2,0.03051543877755992,24,35,30,2,0.05358597329587868,54,87,37,3,1,100,BR1_2334900172
20,0.03013028701375535,17,10,38,0,0.03475216815502447,28,24,34,2,0.028509705980349,13,28,23,3,0.05180739134946641,83,44,29,4,0.036132059557356634,30,28,26,3,0.03736504366370419,37,44,39,3,0.036270135303665164,28,23,24,3,0.035711098357701795,17,41,31,3,0.03245458619472464,23,54,41,2,0.027173650930219576,15,72,38,2,0,200,BR1_2334880087
21,0.036679378040700344,27,41,33,3,0.036344738084645736,30,21,18,3,0.02817832710654047,11,19,12,3,0.03540220367502132,35,54,35,3,0.024996885527895057,9,82,25,5,0.03357864057413595,25,41,31,4,0.03251038786628596,26,37,25,2,0.04977383173460278,75,30,31,3,0.05349311428644683,20,38,23,4,0.04974376185118671,44,71,45,3,0,100,BR1_2334858811
22,0.03681106954274606,36,29,21,3,0.035262870778993004,44,59,39,1,0.035872853395576366,24,48,33,3,0.03509210163937881,32,57,32,3,0.029875388486048468,20,54,26,3,0.03296853840887856,19,29,40,3,0.03558016355277576,27,15,17,3,0.06428023705842045,79,80,56,2,0.03633108751538368,28,69,34,4,0.025759519486626428,19,70,36,3,0,100,BR1_2334867850
23,0.03813347751549549,36,35,27,2,0.02373603292612824,10,82,29,3,0.0366481265272854,43,54,32,2,0.03306697921863991,27,40,29,1,0.023212931566724073,5,48,25,3,0.034236786569377106,45,23,36,2,0.035997854324091846,36,26,32,4,0.03632143691763068,34,41,14,3,0.0412969335927538,44,56,41,3,0.02457722239844886,11,82,21,5,1,200,BR1_2333480487
24,0.036859311261569924,28,50,42,2,0.03624688201885845,34,24,18,3,0.036055909493172965,28,26,26,2,0.041399724428320496,43,51,34,4,0.024553948991795825,7,69,24,4,0.049848710565182974,74,87,49,3,0.0526069304430256,44,31,21,3,0.04674630864945543,50,21,33,2,0.0399767709488054,42,46,36,2,0.024378166919522288,11,77,38,3,0,100,BR1_2333426220
25,0.032313286811584616,25,26,38,2,0.03442806661114927,36,45,27,3,0.028785974422793095,12,30,21,0,0.03518671872621828,31,40,26,3,0.024626239832554145,15,62,37,2,0.033410548692557114,26,31,23,3,0.025998328250486976,14,61,30,2,0.0341698674673018,59,35,50,2,0.045028392328207,52,40,33,4,0.03158351676682386,31,53,26,4,1,200,BR1_2333123393
26,0.02713540797491399,21,22,48,1,0.047922503307165486,27,32,15,4,0.03587454347586072,46,30,38,1,0.031379481224047115,23,35,16,4,0.02561462956488644,18,63,26,1,0.04035358195343317,48,44,26,4,0.040843922495653454,54,46,24,4,0.03676504715358416,49,34,46,0,0.04248634822524974,41,37,38,3,0.03588735016512226,31,45,34,2,1,200,BR1_2332871624
27,0.047386149781661766,46,45,23,3,0.03374418337212838,26,41,25,2,0.03459713642087196,26,40,21,4,0.055004958378115254,48,97,64,2,0.051484181206112846,61,36,30,4,0.03921357923157642,41,32,21,5,0.036881449681479876,42,31,20,2,0.0391418541915145,45,26,18,2,0.045164186805150885,51,33,40,3,0.026144735148182798,15,64,34,3,0,200,BR1_2332402558
28,0.05340682662816957,54,80,37,2,0.053947629542696954,35,24,33,2,0.04044367155459506,48,30,33,2,0.02634423561881003,15,53,21,3,0.031019172436577605,27,28,31,1,0.04811073077016284,26,44,21,3,0.04953685838193954,29,27,27,4,0.043211031693094586,47,41,39,4,0.05667862273436341,49,54,23,3,0.05459243035269049,47,68,44,4,1,100,BR1_2332274021
29,0.03372192790940697,24,34,32,2,0.03751048615443212,48,55,25,3,0.038156778127870564,46,27,32,3,0.03844392405223881,39,16,33,2,0.046220906006108994,68,45,36,2,0.03920907368170705,45,29,18,3,0.04183788652320733,59,41,34,2,0.035357333355599055,26,34,32,2,0.050677507326536066,41,42,24,3,0.02206858200879778,5,56,30,2,0,200,BR1_2331646192
30,0.03547026617918488,31,66,20,4,0.041486200398122376,49,62,37,1,0.03606548938105171,45,65,44,2,0.033182517890236476,27,14,31,1,0.03793534536822882,36,45,39,3,0.03194063195199976,19,11,17,2,0.03713793851261925,41,51,31,1,0.03962251651395664,32,21,21,3,0.037130129789650225,35,38,30,3,0.03588956014715991,35,43,10,3,0,200,BR1_2330997459
31,0.03134720907982839,20,34,41,3,0.03484872471712016,40,49,38,0,0.03898347265613866,47,49,36,3,0.045014120264991055,58,47,40,3,0.023436202392346926,10,52,39,2,0.0377505100803577,31,43,16,2,0.03698101666872508,36,35,41,2,0.033388134607423715,30,26,40,3,0.03943552144064245,42,55,23,3,0.027938899951362745,14,82,37,2,0,100,BR1_2330967328
32,0.033277254409742364,31,36,19,2,0.04204932211839736,56,31,25,2,0.043415577735422,60,56,31,4,0.03952567468451199,36,36,27,1,0.024119632819655717,13,60,18,2,0.03913421528914986,38,28,44,3,0.03804581111100882,35,31,16,2,0.029433788487302305,13,43,23,2,0.03778479498856828,43,40,35,3,0.032681719014782284,18,31,15,3,0,100,BR1_2330995572
33,0.031647735367549806,21,23,27,2,0.02466415934305852,13,51,36,1,0.04144921029636954,54,59,35,4,0.03505623859456883,39,40,32,2,0.024635558597634583,8,58,18,4,0.04293731433218954,39,63,26,3,0.03669582318775663,38,42,15,2,0.035777084041666296,26,28,26,1,0.03513735604503991,33,48,40,3,0.021143151559957066,9,60,36,3,1,100,BR1_2331003297
34,0.04040865247291016,56,29,32,3,0.035501338236263835,36,39,18,1,0.03306497082099655,39,40,27,2,0.03098142057296895,28,56,33,2,0.02367958128846627,13,89,38,2,0.034367648531064686,23,19,32,2,0.046599895688537604,52,67,20,5,0.042836692487629946,57,52,41,4,0.03028499055011798,17,24,14,2,0.025241882479388966,10,70,19,4,1,200,BR1_2330972322
35,0.056013387478639674,47,24,39,1,0.05207137879994101,37,35,56,2,0.03647630301393517,33,29,28,3,0.0557853864301656,50,65,40,4,0.021458624154191808,4,48,12,2,0.03259510662654942,22,31,28,3,0.030573990776636535,20,42,46,1,0.03037291119590985,24,32,34,3,0.03488487248854749,30,43,24,5,0.037286174257249234,37,61,38,4,1,200,BR1_2333527015
36,0.03168507117281311,18,56,27,4,0.02318340823072496,11,65,25,3,0.03556707337075611,36,28,49,2,0.026419206633365284,17,38,31,1,0.03218786374419538,14,18,30,1,0.03438424838014545,46,55,54,4,0.027440056473777234,22,33,43,1,0.04386181243676938,64,44,42,4,0.053363545796967865,51,52,27,3,0.031368846517722204,43,85,55,4,0,100,BR1_2333105288
37,0.03181539405725347,21,19,22,2,0.030778937935262516,22,38,48,1,0.030570795558811287,25,60,36,2,0.036141957123960976,54,33,43,1,0.01988826307338061,6,69,34,2,0.03333763501058214,20,22,35,1,0.03740260749643724,17,31,24,3,0.054374480297288225,90,46,29,3,0.025103894251697477,10,48,25,3,0.022191337562885334,8,54,25,2,1,200,BR1_2332318793
38,0.03754202019167278,31,30,36,2,0.03130622376075413,18,39,32,1,0.03328943200354109,41,37,40,1,0.03694467043210146,31,21,22,3,0.030480825733553506,10,58,45,2,0.033064479994543094,26,30,20,3,0.059146254635840965,56,53,40,2,0.02323050584847362,8,55,22,3,0.03307762756636341,17,33,32,2,0.02395776259083437,7,44,15,3,1,200,BR1_2332303045
39,0.036364377006912446,43,20,34,3,0.028971057603881887,17,41,25,2,0.037936503565604136,26,45,29,4,0.04632427671538672,49,22,29,3,0.026916708897455507,12,57,23,0,0.036012554533848974,28,24,32,2,0.03412541360306308,56,56,37,3,0.045117917831685804,49,50,27,3,0.03486193301147758,34,39,32,2,0.025115333216841097,12,45,15,3,1,200,BR1_2332062486
40,0.03695429350521898,45,31,26,3,0.029476123922392187,21,61,36,1,0.03682071061781825,38,39,14,5,0.033839832727629846,23,38,24,3,0.04229298991533888,42,74,41,1,0.038285613295910945,45,57,20,5,0.03417425753415431,33,37,28,2,0.035265668406055446,33,32,46,3,0.05215898232901123,26,94,59,3,0.04124341887561448,60,36,26,3,0,200,BR1_2334004279
41,0.03612133529000036,26,18,19,3,0.03259939220156524,26,38,31,1,0.028439181370078833,18,32,33,3,0.030961329788311544,10,20,28,3,0.02259945837720661,5,79,23,3,0.03171810458191751,12,24,27,2,0.05223762481095198,42,74,55,3,0.035711098357701795,17,41,31,3,0.03927599290614717,39,28,23,3,0.023788427072249103,11,49,27,2,1,100,BR1_2333909582
42,0.034775809161053134,34,18,28,1,0.03388725717458816,30,31,27,2,0.03143913203324073,22,11,24,2,0.030210895268162792,20,25,27,2,0.025354277220055906,11,57,21,3,0.036679378040700344,27,41,33,3,0.036830420739555496,33,31,23,2,0.03778755311238647,51,44,26,3,0.03219916028845131,21,46,35,4,0.02681749498381323,22,49,33,1,0,200,BR1_2333041659
43,0.04470609741262625,38,38,22,5,0.028742887395770578,13,30,29,1,0.04078167344026352,48,38,26,2,0.03338824343773908,25,23,30,2,0.021537328222004715,8,55,20,2,0.031011209263298842,22,20,32,2,0.035982736281267046,30,36,24,3,0.04088699774065686,31,25,16,4,0.030889470334616895,28,34,29,2,0.03931656768400244,31,62,18,4,0,100,BR1_2332228824
44,0.03400264613510955,16,24,19,2,0.030862238372612556,26,39,37,2,0.03949259780474553,48,28,32,2,0.03944210792099035,41,35,26,4,0.024379695508631144,16,53,19,3,0.0336015239080498,21,23,19,3,0.03904300284871755,48,37,30,1,0.03674734585374208,37,27,36,0,0.03919074339812613,38,41,16,3,0.028800195186829428,15,72,35,2,1,200,BR1_2331510680
45,0.041871983498944824,54,27,35,1,0.04057883682337023,50,39,21,2,0.03328615370601008,42,32,26,3,0.03715191174694267,34,52,38,4,0.03218359652998451,27,87,32,4,0.035043157425337354,34,30,15,5,0.042836692487629946,57,52,41,4,0.03462024094425442,34,54,36,2,0.03304775047808608,22,24,33,2,0.05169323159075158,35,26,25,2,0,100,BR1_2330922768
46,0.03029847150529256,11,31,22,3,0.03498261420649811,44,46,17,4,0.049914426890004,46,72,37,3,0.03320389144984536,17,19,17,4,0.029774105607910068,28,85,21,4,0.04263761872829925,29,24,39,1,0.042499697140840634,55,37,20,3,0.057849219702127586,95,54,50,3,0.032177255856046375,28,39,32,2,0.04392693898708721,32,56,26,3,0,200,BR1_2330788889
47,0.0499349485455138,30,27,27,1,0.040569834798830105,35,42,25,3,0.0365854564551775,33,33,25,2,0.04727416384517388,32,56,31,3,0.02316988817294048,10,35,22,1,0.033564900928779645,21,36,28,3,0.03983942623384155,45,36,20,3,0.029110939192636395,23,50,20,3,0.04596225126355737,28,53,16,5,0.022501787957307777,5,36,20,2,1,200,BR1_2330218142
48,0.04003813946300519,25,28,18,4,0.03765362000343056,44,29,29,2,0.02799962735681468,17,52,27,2,0.03162106655456628,27,31,24,2,0.034813258669462194,34,86,42,2,0.04321353605727698,52,49,26,4,0.04020994622400277,52,29,22,4,0.042357047796681854,64,28,42,1,0.035668784592481836,22,24,21,3,0.04161235089096064,44,42,18,4,0,200,BR1_2328073588
49,0.03720165072968085,23,20,20,2,0.0417152935969297,54,37,34,2,0.03655476714970988,35,57,27,3,0.037536014309023584,22,35,30,3,0.02597716913664958,12,78,21,3,0.032764502581181576,32,20,28,3,0.04656218286899149,59,44,17,5,0.023843229854926543,6,55,35,3,0.03201531058869713,13,42,21,2,0.021689667084634837,6,58,24,2,0,200,BR1_2327238898
50,0.03767380876442941,39,9,34,1,0.03683732344252261,34,33,24,2,0.042082357011846934,50,35,21,3,0.040267560071519555,33,35,16,4,0.027501798641947968,14,63,22,4,0.037386999868629534,50,27,30,3,0.03529532417056928,34,30,36,3,0.03712907656770992,32,11,42,2,0.037197280791612906,38,40,29,2,0.03324707351157269,32,65,16,4,1,200,BR1_2336043651
51,0.04237692213702955,60,40,38,2,0.03748507929585515,34,18,32,2,0.03793498850234947,29,53,23,5,0.03555801737983906,28,51,37,3,0.032448647389878925,21,58,32,1,0.04479312566903271,24,84,45,1,0.0691750350873474,68,42,20,4,0.03449047819146178,40,29,39,2,0.03651783523032701,40,39,26,1,0.022417798321042078,6,58,17,2,1,200,BR1_2330812971
52,0.037274678221008675,31,32,18,3,0.036344738084645736,30,21,18,3,0.03590156464433568,45,35,24,3,0.04978329576099005,74,38,34,3,0.033426272272101695,29,37,29,1,0.034202510276996036,43,60,40,3,0.02711086725347414,15,38,36,1,0.030975864594289762,35,47,32,2,0.035170217855852864,36,34,24,1,0.02461995117185003,8,46,26,3,0,200,BR1_2330642441
53,0.039152586764548414,23,53,27,4,0.037200054111366565,46,30,30,2,0.03104151121423942,22,23,21,2,0.038844791397968356,44,34,24,2,0.022332291698667833,2,57,18,4,0.043415577735422,60,56,31,4,0.04889636745832473,43,36,41,3,0.03452112632302283,22,41,34,2,0.03550848991627353,20,17,14,4,0.027552144162902095,10,76,28,2,0,100,BR1_2330590779
54,0.0374402052567376,26,37,16,3,0.039262906917576536,45,38,24,1,0.05073910866652286,45,14,26,2,0.04144921029636954,54,59,35,4,0.02518296083892127,16,56,43,1,0.03760638690376242,27,38,15,5,0.033843546264772914,31,30,41,2,0.04282389804644177,59,50,36,2,0.03844056031295351,34,24,21,2,0.048093125513131205,37,69,32,4,0,200,BR1_2330517898
55,0.03037291119590985,24,32,34,3,0.034362147480782736,40,43,27,3,0.04540230602715295,42,61,24,5,0.03304775047808608,22,24,33,2,0.02864531563711157,18,69,34,1,0.03498431763685458,23,44,34,3,0.03292392839275165,29,29,36,1,0.054949341489993274,58,49,28,5,0.04270098377991731,44,31,24,2,0.026610318813090932,16,72,29,2,1,200,BR1_2330534221
56,0.04624001707176604,29,34,10,4,0.06112558074177288,58,30,24,3,0.03272555298394006,33,38,24,1,0.03332632320508638,29,20,26,1,0.029976679176898592,24,39,21,3,0.03763654466329632,44,28,44,2,0.05886324922588798,98,63,28,5,0.034566426761448235,31,42,22,3,0.044475139706434914,42,27,18,3,0.02173568828689669,11,49,29,1,0,200,BR1_2329920519
57,0.0388116755643206,41,61,35,3,0.037359445743973096,52,34,32,3,0.033107565005666875,28,49,33,1,0.03838891244731238,40,47,24,3,0.02554060442798168,10,88,19,4,0.031831904617580745,22,35,21,2,0.031458611538166835,20,37,39,3,0.034614928366944055,35,22,30,2,0.04369298915694289,41,35,25,3,0.02183087360314609,13,50,36,1,0,200,BR1_2329857305
58,0.03158900733788484,24,41,30,2,0.04493286422188851,37,40,23,2,0.03809120136731405,29,62,39,1,0.026429153362486434,16,40,27,3,0.0306332840315267,16,42,14,3,0.027359879544560477,9,26,22,2,0.03261206690494373,26,18,17,2,0.033538563444697286,32,30,34,1,0.04083828549349869,37,34,25,3,0.029170628840551,8,40,31,1,1,200,BR1_2329580542
59,0.03939292737117776,30,20,21,3,0.03475253801862604,32,30,27,2,0.033994050103777984,40,18,33,1,0.04116852879041733,47,45,31,3,0.022291194369858706,7,46,19,2,0.032985974462614844,26,27,29,2,0.03403918046482586,28,23,28,1,0.05033972665495173,43,72,33,4,0.03840957946369222,54,44,35,3,0.03385219871326099,22,69,23,5,0,100,BR1_2328852979
60,0.03767380876442941,39,9,34,1,0.03683732344252261,34,33,24,2,0.042082357011846934,50,35,21,3,0.040267560071519555,33,35,16,4,0.027501798641947968,14,63,22,4,0.037386999868629534,50,27,30,3,0.03529532417056928,34,30,36,3,0.03712907656770992,32,11,42,2,0.037197280791612906,38,40,29,2,0.03324707351157269,32,65,16,4,1,200,BR1_2336043651
61,0.03804305061074547,35,22,37,3,0.031596977346997984,16,32,12,3,0.02259945837720661,5,79,23,3,0.03751003695657185,46,46,23,4,0.023788427072249103,11,49,27,2,0.03306649363122797,17,46,15,2,0.030913290085206185,25,25,21,2,0.034027286887612834,32,44,26,3,0.03348075792814412,31,27,23,2,0.02548644474381058,12,55,16,3,0,100,BR1_2334873356
62,0.03257573251509982,30,30,27,2,0.04183824249334181,53,33,37,4,0.04473294380125224,56,24,39,4,0.024993816585621026,14,61,20,2,0.02205683304050197,10,33,29,1,0.04929647003359736,38,77,24,4,0.047196517684057665,57,80,29,5,0.0383519133610014,17,18,25,1,0.04457494024495735,60,33,34,2,0.02848681071174593,25,56,28,2,0,100,BR1_2334862307
63,0.02499034017674363,15,26,28,1,0.03717667669113582,43,50,23,4,0.03529370848768597,20,22,13,3,0.03844438120681136,31,26,14,3,0.025853782288160248,6,67,17,2,0.029485596487531636,12,13,26,1,0.03485130129929515,25,22,43,2,0.043909238432851466,51,26,30,5,0.03152585051508024,19,21,39,0,0.02469132312406463,12,62,26,2,0,200,BR1_2334729797
64,0.034512219831328066,23,39,26,3,0.03415510954977151,20,21,29,1,0.04260232421429384,50,26,36,5,0.03573984639659046,26,25,20,3,0.031647735367549806,21,23,27,2,0.03360556506588195,37,60,30,3,0.027709404012656924,25,47,34,1,0.0315693206061187,39,30,28,2,0.03909473018643509,37,25,21,3,0.026899135261525424,20,64,27,2,1,100,BR1_2334776817
65,0.03498431763685458,23,44,34,3,0.036721297286363155,41,53,45,3,0.031657714409996165,25,28,26,3,0.042836692487629946,57,52,41,4,0.0316791129881585,22,29,31,2,0.0362437000008237,37,35,30,4,0.035501338236263835,36,39,18,1,0.04113654267431611,46,21,36,4,0.03412747340232373,28,27,27,2,0.02366732768417236,7,87,21,2,1,200,BR1_2334762467
66,0.026543194315633803,10,35,19,2,0.0500385077781889,55,77,48,2,0.05327362254172987,63,51,29,4,0.03127503326148865,22,41,33,2,0.022938185153559665,9,79,36,2,0.03513866968791306,38,37,31,4,0.034765807137220994,28,34,31,2,0.033660860047744816,26,27,22,4,0.038817343280681954,41,10,38,3,0.03060791756507901,9,44,14,3,1,200,BR1_2334557594
67,0.03716250312219922,35,13,38,3,0.033473893261948134,33,41,35,1,0.04879097953861298,40,49,30,3,0.04202601242484923,46,22,29,3,0.03472348954720375,26,59,39,3,0.033564900928779645,21,36,28,3,0.033426351284247036,31,57,31,2,0.03738035852001615,37,30,32,1,0.03242962947607558,24,39,32,3,0.026301730579348728,7,68,14,2,1,100,BR1_2334072341
68,0.032392510354123244,20,33,32,3,0.030090851349933175,24,57,33,3,0.05333388017677751,86,61,36,4,0.035295258177136746,35,19,24,2,0.02800730509912539,12,76,14,3,0.031035533088893348,24,21,26,2,0.04231317303329478,39,53,31,1,0.03679647427651662,38,13,47,3,0.03673173660017604,30,21,21,1,0.04950222758958689,48,101,56,2,1,200,BR1_2334061142
69,0.0366972592438198,35,21,45,2,0.03782038496370337,39,38,25,3,0.040761424727891425,45,44,22,4,0.031461566280193094,19,24,25,2,0.03278322113161906,22,35,24,3,0.042596393956797686,30,43,23,2,0.03333164855623031,14,25,23,3,0.04990513521203488,50,71,48,2,0.04765841324392171,69,58,49,4,0.029649917409230703,22,27,39,2,1,100,BR1_2333968626
70,0.06339266717583865,81,47,29,4,0.03763444543759414,31,23,15,4,0.0338981638437939,37,37,24,1,0.02590211945692982,16,75,37,3,0.048633597736562145,57,85,43,1,0.0454632936137944,40,33,32,2,0.03579879278791732,37,30,29,3,0.038903758704625556,61,17,24,2,0.053037202987938625,53,30,16,3,0.03274508498832092,21,75,29,3,1,200,BR1_2335116781
