,blue_1_gold,blue_1_kills,blue_1_assists,blue_1_deaths,blue_1_win,blue_2_gold,blue_2_kills,blue_2_assists,blue_2_deaths,blue_2_win,blue_3_gold,blue_3_kills,blue_3_assists,blue_3_deaths,blue_3_win,blue_4_gold,blue_4_kills,blue_4_assists,blue_4_deaths,blue_4_win,blue_5_gold,blue_5_kills,blue_5_assists,blue_5_deaths,blue_5_win,red_1_gold,red_1_kills,red_1_assists,red_1_deaths,red_1_win,red_2_gold,red_2_kills,red_2_assists,red_2_deaths,red_2_win,red_3_gold,red_3_kills,red_3_assists,red_3_deaths,red_3_win,red_4_gold,red_4_kills,red_4_assists,red_4_deaths,red_4_win,red_5_gold,red_5_kills,red_5_assists,red_5_deaths,red_5_win,win,teamId,id
32,0.041964430541587674,55,45,35,5,0.029891736860406536,20,40,26,1,0.031419487539630406,31,29,33,1,0.03649956025086341,27,32,24,4,0.03302642950069892,34,39,32,1,0.04473763941085243,36,28,22,4,0.038756037245930915,38,37,42,2,0.030758395780236487,21,23,27,1,0.037691384731082966,46,41,33,2,0.023091289008610193,11,52,20,2,1,200,BR1_2330317559
33,0.041539013522534224,32,30,24,4,0.04663973360480248,56,32,30,4,0.027798641390425184,9,19,24,1,0.04632427671538672,49,22,29,3,0.024578786073234046,7,79,21,4,0.03671989877246336,38,16,22,2,0.03269920921250174,35,34,37,0,0.03279555202679084,39,46,32,3,0.025978122078530688,11,34,29,2,0.04209342241209481,25,57,36,3,1,100,BR1_2330304629
34,0.058096101369500046,50,98,57,2,0.05343496237362644,22,151,36,4,0.05596233951669141,52,104,51,3,0.05716304063529718,47,118,46,4,0.03542962065355649,23,69,19,3,0.05732259915511481,40,60,36,2,0.05476914520088459,46,69,32,4,0.054440512325368305,33,130,45,3,0.061706237101803965,62,95,32,3,0.05695044329980786,49,76,33,3,0,200,BR1_2335062651
35,0.05590447400298946,42,82,29,0,0.051385676135831684,47,111,49,3,0.04752687957555292,39,98,39,2,0.05391813683177335,46,61,45,1,0.023210951560009484,13,68,33,3,0.05192410479420163,27,103,51,2,0.035008893259554925,23,26,13,3,0.05210249261407722,29,134,47,2,0.053329674509494135,48,45,34,4,0.05241742261864451,34,39,31,2,1,200,BR1_2335019180
36,0.04925790151876082,45,40,37,3,0.03624560304604775,27,48,27,3,0.031877635405715136,29,80,26,2,0.03309427830511774,26,32,23,3,0.03219782043123334,25,83,35,2,0.03816975992872862,43,26,26,2,0.06971897090463668,141,34,61,2,0.042082357011846934,50,35,21,3,0.02720157400953785,22,69,30,4,0.020047056163113353,6,25,30,1,1,100,BR1_2335408234
37,0.04658040098549969,42,41,38,3,0.033492430856496676,35,36,38,3,0.03302368397504146,38,30,27,3,0.032911182858763155,18,36,22,3,0.04612725265677452,32,29,23,2,0.03804718981583708,26,40,26,3,0.03660856817543507,33,31,23,3,0.04315952000701647,56,36,20,3,0.031303299876386616,18,20,29,2,0.03930049332740822,34,31,16,4,0,100,BR1_2335406453
38,0.030911951042821708,32,32,30,3,0.0379765117039701,36,54,20,5,0.03952425953727818,40,21,37,2,0.04371120459794361,26,38,35,2,0.023436202392346926,10,52,39,2,0.04694279496192723,44,43,38,3,0.03938217392040455,49,43,36,1,0.02991086934314155,21,39,27,2,0.04254798911216885,30,41,40,3,0.03736954840719085,37,31,20,3,1,200,BR1_2335433735
39,0.036854496372771155,19,52,28,4,0.05081025347557829,50,112,32,2,0.03882718020645148,46,60,47,3,0.052117624681188066,28,90,41,3,0.03876917473875032,29,52,46,2,0.04503973287010256,44,40,38,2,0.05846761190179539,72,60,47,4,0.04994535506228608,30,88,37,4,0.036645735996237674,30,20,32,2,0.030366204668000035,24,58,45,3,1,200,BR1_2335344892
40,0.040788055350294644,28,40,31,2,0.029065209176718128,16,60,42,2,0.05731290831703205,69,64,43,4,0.04576170059619895,29,76,33,4,0.042459127902746835,40,28,37,2,0.038695699976090986,30,59,27,2,0.03215938422376018,25,59,37,4,0.032622159650990065,35,21,39,1,0.05687145137523165,43,69,36,2,0.026564091155237685,15,72,30,4,0,100,BR1_2335340562
41,0.056301538972099094,67,58,37,4,0.05212522756934664,70,33,56,2,0.04070271675726782,48,20,23,3,0.04872427880297864,32,53,43,3,0.062180837574881936,70,72,43,4,0.06074330358249244,49,44,31,4,0.03695710685778336,25,24,28,2,0.022251650966722415,5,94,23,4,0.030953111562871564,29,43,35,1,0.07339469457594885,96,64,34,4,1,200,BR1_2333176385
42,0.03692729632624207,20,30,24,2,0.030911459041252923,25,29,25,1,0.026981938781140587,24,27,25,1,0.03557595360131835,44,41,36,2,0.030764770028341167,22,82,27,3,0.05411201798561045,69,49,49,2,0.03440275459006287,38,35,26,2,0.04208049598719293,51,32,40,1,0.02712971121396523,21,42,33,3,0.03367920070062698,35,27,18,2,0,100,BR1_2331566002
43,0.03304046679004312,18,42,29,4,0.03134050479305735,24,34,33,1,0.03759378793958683,36,34,27,2,0.04567368076172386,44,23,44,2,0.028368905494739232,21,71,28,4,0.03524696543536252,20,30,30,1,0.03511112599383495,37,35,16,3,0.05320211298940558,66,35,36,3,0.032444911320565886,30,27,39,2,0.03725880283045294,30,80,24,3,1,200,BR1_2331581115
44,0.03663332633199266,25,35,28,2,0.03236163692273746,27,30,25,2,0.029198955887851756,21,29,30,1,0.035295258177136746,35,19,24,2,0.033182278281480224,25,42,32,4,0.036507588874899605,22,32,29,3,0.036917267445495755,45,47,37,3,0.05279941443980594,42,39,34,4,0.03422663145778002,30,16,33,2,0.02508799899065553,10,51,21,2,0,100,BR1_2331497270
45,0.04473320101352397,50,37,25,3,0.033994050103777984,40,18,33,1,0.038841327186733596,47,21,12,4,0.03867748541433115,37,34,32,2,0.03020539624825338,29,35,34,2,0.03584943452872581,41,28,25,3,0.031039051488888157,22,45,25,3,0.02953344102792033,13,16,33,1,0.05010377335101642,49,72,28,4,0.02290955084170469,10,50,16,2,0,100,BR1_2331494085
46,0.03325025088899882,29,37,19,3,0.04050025630589603,63,28,33,3,0.04890237973065621,44,36,51,3,0.03687643470929984,32,30,17,4,0.02360417644941259,16,59,32,3,0.035410154903097776,46,31,27,4,0.0297119704202686,32,59,43,2,0.035146091103080215,32,18,36,1,0.03011533977982942,21,29,37,1,0.028160445105068654,22,39,38,0,1,200,BR1_2336081998
47,0.03657267351831715,44,37,21,4,0.03324010633617114,25,30,41,2,0.030573173472117493,21,22,26,3,0.030246287218144412,17,35,33,2,0.024845843089651536,16,95,20,3,0.03015164401333212,29,17,21,2,0.054040528210461146,38,46,40,4,0.06394079524892464,71,24,25,4,0.039660561157373715,54,53,31,1,0.045583913156553524,40,110,37,0,0,100,BR1_2336053806
48,0.03160616616291686,25,26,35,1,0.0335352663532062,43,17,25,1,0.031602107311377026,22,36,38,3,0.031199722102122133,17,37,28,3,0.021299434723727757,6,50,19,1,0.029326784780034337,13,42,30,3,0.03470150912016612,30,41,31,1,0.032553498856152066,42,36,29,2,0.030541211212197716,21,48,24,1,0.029082432934647618,19,39,27,2,0,100,BR1_2335959683
49,0.03871689308732504,52,40,35,1,0.032432230293550204,48,28,55,0,0.03340572688979857,54,48,49,3,0.042044563823169435,42,50,33,1,0.044811880435151365,43,114,56,2,0.028857441966280366,29,35,29,2,0.03491288142430876,48,51,45,2,0.03182991451554102,21,37,30,4,0.03576909202307299,31,37,25,4,0.03249840002984556,22,81,32,1,0,200,BR1_2336004892
50,0.03506526099019841,31,41,25,2,0.03712707128829674,49,64,27,4,0.042460917517754736,47,18,41,3,0.032035197701646353,25,36,22,3,0.026524652110855123,17,67,26,2,0.025058674293153435,9,39,20,3,0.02356242296657815,8,56,37,2,0.03662678814925048,36,37,22,3,0.03635158808797708,33,43,30,4,0.02255763206424786,3,115,23,3,1,200,BR1_2335970069
51,0.03416210949008023,34,48,45,3,0.03876291558521265,52,47,42,4,0.02935294425700266,15,26,23,3,0.03614867329654707,33,43,23,5,0.036361537973622085,60,49,38,2,0.02991757176477182,24,20,44,0,0.036008684473342746,61,42,42,2,0.03146564103520902,17,63,35,3,0.03157735705248633,30,30,30,0,0.04912152405547084,69,72,44,2,0,100,BR1_2335906913
